"","uid","signup_dt","auth_type","device"
"61247",23291754,"2016-09-21","A",6
"61248",23292609,"2016-09-21","C",6
"61249",23292718,"2016-09-21","C",1
"61250",23293944,"2016-09-21","C",4
"61251",23294388,"2016-09-21","A",6
"61252",23295365,"2016-09-21","B",1
"61253",23296013,"2016-09-21","A",1
"61254",23298783,"2016-09-22","C",1
"61255",23301830,"2016-09-22","A",1
"61256",23302190,"2016-09-22","B",6
"61257",23302359,"2016-09-22","B",1
"61258",23302655,"2016-09-22","B",1
"61259",23302686,"2016-09-22","B",1
"61260",23303578,"2016-09-22","A",6
"61261",23303887,"2016-09-22","B",6
"61262",23304368,"2016-09-22","C",6
"61263",23304611,"2016-09-22","B",1
"61264",23305028,"2016-09-22","C",6
"61265",23305301,"2016-09-22","B",1
"61266",23306279,"2016-09-22","B",1
"61267",23306865,"2016-09-22","B",1
"61268",23307272,"2016-09-22","B",3
"61269",23307934,"2016-09-22","B",6
"61270",23308689,"2016-09-22","B",1
"61271",23314771,"2016-09-23","B",1
"61272",23314830,"2016-09-23","C",1
"61273",23315121,"2016-09-23","B",1
"61274",23315292,"2016-09-23","C",1
"61275",23316397,"2016-09-23","B",1
"61276",23316504,"2016-09-23","C",1
"61277",23319002,"2016-09-23","A",1
"61278",23319490,"2016-09-23","B",6
"61279",23319959,"2016-09-23","B",1
"61280",23320172,"2016-09-23","A",1
"61281",23320219,"2016-09-23","C",1
"61282",23321057,"2016-09-23","C",5
"61283",23321568,"2016-09-23","B",6
"61284",23321840,"2016-09-23","C",1
"61285",23323158,"2016-09-23","B",1
"61286",23324386,"2016-09-24","C",6
"61287",23324609,"2016-09-24","C",1
"61288",23327608,"2016-09-24","C",4
"61289",23327746,"2016-09-24","C",1
"61290",23328122,"2016-09-24","C",2
"61291",23328541,"2016-09-24","A",7
"61292",23328553,"2016-09-24","A",7
"61293",23329373,"2016-09-24","B",7
"61294",23329884,"2016-09-24","C",5
"61295",23330247,"2016-09-24","C",1
"61296",23330368,"2016-09-24","B",7
"61297",23330428,"2016-09-24","C",6
"61298",23330848,"2016-09-24","C",4
"61299",23331393,"2016-09-24","C",6
"61300",23332461,"2016-09-24","C",1
"61301",23332965,"2016-09-24","A",6
"61302",23333279,"2016-09-24","C",1
"61303",23333666,"2016-09-24","C",6
"61304",23336023,"2016-09-24","C",1
"61305",23336871,"2016-09-24","C",7
"61306",23339590,"2016-09-25","A",7
"61307",23340849,"2016-09-25","B",6
"61308",23341381,"2016-09-25","A",5
"61309",23341969,"2016-09-25","A",6
"61310",23342226,"2016-09-25","B",1
"61311",23342670,"2016-09-25","C",1
"61312",23342687,"2016-09-25","B",6
"61313",23342824,"2016-09-25","B",6
"61314",23344687,"2016-09-25","C",6
"61315",23347516,"2016-09-25","B",1
"61316",23348738,"2016-09-25","B",3
"61317",23351310,"2016-09-25","B",7
"61318",23351765,"2016-09-25","B",6
"61319",23351822,"2016-09-25","C",5
"61320",23352076,"2016-09-25","B",2
"61321",23352956,"2016-09-25","A",5
"61322",23353636,"2016-09-25","A",6
"61323",23353779,"2016-09-25","B",7
"61324",23353907,"2016-09-25","C",4
"61325",23354408,"2016-09-25","C",1
"61326",23354676,"2016-09-25","B",7
"61327",23355233,"2016-09-25","C",6
"61328",23355235,"2016-09-25","A",1
"61329",23355662,"2016-09-25","B",1
"61330",23356047,"2016-09-25","B",1
"61331",23356197,"2016-09-25","A",6
"61332",23358108,"2016-09-26","C",6
"61333",23359751,"2016-09-26","C",2
"61334",23359909,"2016-09-26","C",1
"61335",23360711,"2016-09-26","C",5
"61336",23362035,"2016-09-26","C",1
"61337",23362271,"2016-09-26","B",1
"61338",23363478,"2016-09-26","B",1
"61339",23367805,"2016-09-26","C",5
"61340",23368439,"2016-09-26","A",1
"61341",23368738,"2016-09-26","C",5
"61342",23368964,"2016-09-26","A",6
"61343",23370187,"2016-09-26","C",1
"61344",23370511,"2016-09-26","A",6
"61345",23370856,"2016-09-26","B",7
"61346",23371571,"2016-09-26","C",5
"61347",23372049,"2016-09-26","A",4
"61348",23374973,"2016-09-27","A",5
"61349",23376274,"2016-09-27","A",1
"61350",23376626,"2016-09-27","C",1
"61351",23377984,"2016-09-27","C",1
"61352",23378529,"2016-09-27","A",5
"61353",23379285,"2016-09-27","C",1
"61354",23380625,"2016-09-27","C",5
"61355",23380705,"2016-09-27","C",1
"61356",23381479,"2016-09-27","A",1
"61357",23382725,"2016-09-27","C",6
"61358",23383237,"2016-09-27","C",1
"61359",23383563,"2016-09-27","B",7
"61360",23383968,"2016-09-27","B",6
"61361",23384148,"2016-09-27","C",2
"61362",23384476,"2016-09-27","A",6
"61363",23384496,"2016-09-27","B",6
"61364",23384564,"2016-09-27","C",5
"61365",23385559,"2016-09-27","A",6
"61366",23386828,"2016-09-27","A",6
"61367",23391798,"2016-09-28","C",7
"61368",23392080,"2016-09-28","A",1
"61369",23393680,"2016-09-28","B",1
"61370",23394352,"2016-09-28","A",1
"61371",23395160,"2016-09-28","C",6
"61372",23397188,"2016-09-28","C",1
"61373",23397246,"2016-09-28","B",1
"61374",23397611,"2016-09-28","C",5
"61375",23397778,"2016-09-28","C",1
"61376",23398468,"2016-09-28","B",1
"61377",23398656,"2016-09-28","A",5
"61378",23399219,"2016-09-28","A",1
"61379",23399454,"2016-09-28","C",7
"61380",23399814,"2016-09-28","C",1
"61381",23400064,"2016-09-28","C",1
"61382",23401789,"2016-09-28","A",6
"61383",23402539,"2016-09-28","C",6
"61384",23406291,"2016-09-29","C",5
"61385",23406607,"2016-09-29","C",6
"61386",23407264,"2016-09-29","C",4
"61387",23409921,"2016-09-29","C",4
"61388",23410404,"2016-09-29","B",7
"61389",23410523,"2016-09-29","C",1
"61390",23410859,"2016-09-29","C",1
"61391",23411819,"2016-09-29","B",6
"61392",23412478,"2016-09-29","C",1
"61393",23413449,"2016-09-29","A",5
"61394",23413753,"2016-09-29","B",7
"61395",23413772,"2016-09-29","C",4
"61396",23413830,"2016-09-29","C",1
"61397",23414913,"2016-09-29","C",2
"61398",23415350,"2016-09-29","C",1
"61399",23415709,"2016-09-29","B",2
"61400",23417415,"2016-09-30","C",2
"61401",23419810,"2016-09-30","B",6
"61402",23420626,"2016-09-30","A",6
"61403",23420750,"2016-09-30","C",7
"61404",23421031,"2016-09-30","C",6
"61405",23421861,"2016-09-30","C",1
"61406",23423949,"2016-09-30","B",1
"61407",23424902,"2016-09-30","C",1
"61408",23424983,"2016-09-30","C",1
"61409",23426449,"2016-09-30","A",1
"61410",23426844,"2016-09-30","C",2
"61411",23429369,"2016-09-30","B",1
"61412",23429396,"2016-09-30","C",1
"61413",23432757,"2016-10-01","C",1
"61414",23434124,"2016-10-01","C",7
"61415",23435206,"2016-10-01","C",4
"61416",23435636,"2016-10-01","A",1
"61417",23436396,"2016-10-01","A",5
"61418",23437425,"2016-10-01","A",6
"61419",23438703,"2016-10-01","A",2
"61420",23439101,"2016-10-01","C",5
"61421",23439637,"2016-10-01","A",1
"61422",23440429,"2016-10-01","C",5
"61423",23440748,"2016-10-01","C",5
"61424",23440905,"2016-10-01","C",4
"61425",23441234,"2016-10-01","C",1
"61426",23441799,"2016-10-01","C",1
"61427",23442158,"2016-10-01","C",6
"61428",23442196,"2016-10-01","B",1
"61429",23442257,"2016-10-01","C",6
"61430",23442453,"2016-10-01","A",1
"61431",23442523,"2016-10-01","C",6
"61432",23445082,"2016-10-01","B",1
"61433",23445851,"2016-10-01","B",6
"61434",23445897,"2016-10-01","A",1
"61435",23448466,"2016-10-02","A",6
"61436",23448553,"2016-10-02","B",1
"61437",23449421,"2016-10-02","C",6
"61438",23449793,"2016-10-02","C",1
"61439",23449987,"2016-10-02","C",5
"61440",23450319,"2016-10-02","C",1
"61441",23451007,"2016-10-02","C",2
"61442",23451328,"2016-10-02","C",5
"61443",23451550,"2016-10-02","B",1
"61444",23453713,"2016-10-02","A",7
"61445",23453842,"2016-10-02","C",1
"61446",23455040,"2016-10-02","B",1
"61447",23455427,"2016-10-02","A",5
"61448",23455499,"2016-10-02","A",1
"61449",23456869,"2016-10-02","A",7
"61450",23458082,"2016-10-02","C",1
"61451",23458576,"2016-10-02","B",1
"61452",23459512,"2016-10-02","A",5
"61453",23461867,"2016-10-02","C",6
"61454",23462137,"2016-10-02","C",1
"61455",23462741,"2016-10-02","A",6
"61456",23465196,"2016-10-03","B",6
"61457",23466316,"2016-10-03","C",1
"61458",23467051,"2016-10-03","C",6
"61459",23470388,"2016-10-03","B",1
"61460",23470423,"2016-10-03","C",2
"61461",23470912,"2016-10-03","A",7
"61462",23471065,"2016-10-03","A",1
"61463",23471583,"2016-10-03","B",1
"61464",23471892,"2016-10-03","B",6
"61465",23475427,"2016-10-03","A",1
"61466",23476237,"2016-10-03","C",1
"61467",23478344,"2016-10-03","C",4
"61468",23478850,"2016-10-03","C",1
"61469",23481032,"2016-10-04","C",6
"61470",23481714,"2016-10-04","A",7
"61471",23482592,"2016-10-04","A",6
"61472",23482693,"2016-10-04","C",6
"61473",23482967,"2016-10-04","A",1
"61474",23483470,"2016-10-04","C",6
"61475",23483859,"2016-10-04","B",6
"61476",23484861,"2016-10-04","C",6
"61477",23486093,"2016-10-04","C",6
"61478",23486419,"2016-10-04","C",1
"61479",23486863,"2016-10-04","A",6
"61480",23486967,"2016-10-04","C",1
"61481",23489120,"2016-10-04","A",1
"61482",23490765,"2016-10-04","A",1
"61483",23491134,"2016-10-04","A",5
"61484",23491674,"2016-10-04","B",6
"61485",23492212,"2016-10-04","A",5
"61486",23492232,"2016-10-04","C",6
"61487",23492451,"2016-10-04","C",2
"61488",23492971,"2016-10-04","C",1
"61489",23493363,"2016-10-04","C",1
"61490",23493762,"2016-10-04","C",3
"61491",23497866,"2016-10-05","C",7
"61492",23498324,"2016-10-05","C",1
"61493",23498547,"2016-10-05","C",1
"61494",23498801,"2016-10-05","B",3
"61495",23499166,"2016-10-05","A",1
"61496",23500381,"2016-10-05","A",1
"61497",23501306,"2016-10-05","B",1
"61498",23502157,"2016-10-05","C",1
"61499",23502472,"2016-10-05","C",1
"61500",23502560,"2016-10-05","C",7
"61501",23503868,"2016-10-05","C",1
"61502",23504701,"2016-10-05","C",5
"61503",23504873,"2016-10-05","A",1
"61504",23505288,"2016-10-05","C",1
"61505",23505468,"2016-10-05","C",1
"61506",23506126,"2016-10-05","C",4
"61507",23506790,"2016-10-05","C",4
"61508",23506927,"2016-10-05","C",6
"61509",23507506,"2016-10-05","B",7
"61510",23507639,"2016-10-05","C",1
"61511",23508496,"2016-10-05","B",1
"61512",23508785,"2016-10-05","C",1
"61513",23508812,"2016-10-05","C",1
"61514",23509296,"2016-10-05","C",1
"61515",23511337,"2016-10-06","C",6
"61516",23512982,"2016-10-06","C",6
"61517",23513858,"2016-10-06","C",2
"61518",23514324,"2016-10-06","A",1
"61519",23514645,"2016-10-06","C",1
"61520",23515093,"2016-10-06","C",1
"61521",23515555,"2016-10-06","A",6
"61522",23517187,"2016-10-06","B",6
"61523",23518910,"2016-10-06","C",1
"61524",23518933,"2016-10-06","C",1
"61525",23519005,"2016-10-06","C",5
"61526",23519265,"2016-10-06","B",1
"61527",23520179,"2016-10-06","B",1
"61528",23521089,"2016-10-06","A",6
"61529",23521687,"2016-10-06","C",1
"61530",23523501,"2016-10-06","A",5
"61531",23523529,"2016-10-06","C",6
"61532",23527637,"2016-10-07","A",5
"61533",23528667,"2016-10-07","A",1
"61534",23530913,"2016-10-07","C",4
"61535",23532462,"2016-10-07","C",1
"61536",23533224,"2016-10-07","A",4
"61537",23533309,"2016-10-07","A",1
"61538",23534720,"2016-10-07","C",1
"61539",23534918,"2016-10-07","C",1
"61540",23535347,"2016-10-07","C",1
"61541",23536249,"2016-10-07","A",6
"61542",23536602,"2016-10-07","C",5
"61543",23536654,"2016-10-07","A",5
"61544",23537007,"2016-10-07","A",2
"61545",23537307,"2016-10-07","C",5
"61546",23537490,"2016-10-07","A",5
"61547",23539392,"2016-10-08","B",6
"61548",23542943,"2016-10-08","C",1
"61549",23544013,"2016-10-08","C",5
"61550",23544743,"2016-10-08","C",2
"61551",23545070,"2016-10-08","B",1
"61552",23545478,"2016-10-08","A",6
"61553",23545866,"2016-10-08","C",6
"61554",23546466,"2016-10-08","C",1
"61555",23547165,"2016-10-08","B",1
"61556",23547536,"2016-10-08","B",7
"61557",23548840,"2016-10-08","C",1
"61558",23549299,"2016-10-08","C",1
"61559",23549414,"2016-10-08","A",5
"61560",23550122,"2016-10-08","B",1
"61561",23550266,"2016-10-08","C",5
"61562",23550299,"2016-10-08","B",1
"61563",23550344,"2016-10-08","A",2
"61564",23550730,"2016-10-08","B",7
"61565",23551321,"2016-10-08","A",6
"61566",23552852,"2016-10-08","C",4
"61567",23553601,"2016-10-09","C",5
"61568",23556647,"2016-10-09","A",5
"61569",23559943,"2016-10-09","A",6
"61570",23560316,"2016-10-09","A",1
"61571",23561161,"2016-10-09","B",1
"61572",23561291,"2016-10-09","A",7
"61573",23562529,"2016-10-09","C",1
"61574",23562614,"2016-10-09","C",6
"61575",23563974,"2016-10-09","C",5
"61576",23564484,"2016-10-09","B",6
"61577",23565373,"2016-10-09","A",1
"61578",23565934,"2016-10-09","C",1
"61579",23566547,"2016-10-09","B",1
"61580",23566968,"2016-10-09","C",6
"61581",23568206,"2016-10-09","A",5
"61582",23568708,"2016-10-09","B",6
"61583",23569082,"2016-10-09","B",1
"61584",23572304,"2016-10-10","C",5
"61585",23573052,"2016-10-10","C",5
"61586",23573236,"2016-10-10","C",1
"61587",23573297,"2016-10-10","C",6
"61588",23574615,"2016-10-10","C",1
"61589",23576414,"2016-10-10","A",4
"61590",23576951,"2016-10-10","C",2
"61591",23577011,"2016-10-10","C",1
"61592",23577214,"2016-10-10","A",5
"61593",23577509,"2016-10-10","B",1
"61594",23578240,"2016-10-10","C",1
"61595",23578846,"2016-10-10","C",1
"61596",23579898,"2016-10-10","C",1
"61597",23580050,"2016-10-10","C",7
"61598",23580168,"2016-10-10","C",6
"61599",23580169,"2016-10-10","C",1
"61600",23580905,"2016-10-10","C",5
"61601",23582481,"2016-10-10","C",6
"61602",23583387,"2016-10-10","A",5
"61603",23583570,"2016-10-10","B",1
"61604",23583581,"2016-10-10","C",1
"61605",23583695,"2016-10-10","B",1
"61606",23584560,"2016-10-10","C",5
"61607",23584605,"2016-10-10","A",5
"61608",23586061,"2016-10-10","A",7
"61609",23586266,"2016-10-10","C",7
"61610",23586766,"2016-10-11","C",6
"61611",23588736,"2016-10-11","C",2
"61612",23588807,"2016-10-11","C",1
"61613",23591155,"2016-10-11","C",1
"61614",23592172,"2016-10-11","A",6
"61615",23593286,"2016-10-11","C",1
"61616",23595254,"2016-10-11","A",4
"61617",23595656,"2016-10-11","C",4
"61618",23595845,"2016-10-11","C",1
"61619",23597323,"2016-10-11","C",7
"61620",23597806,"2016-10-11","A",5
"61621",23597926,"2016-10-11","C",2
"61622",23597969,"2016-10-11","C",1
"61623",23598788,"2016-10-11","C",1
"61624",23599138,"2016-10-11","C",4
"61625",23599522,"2016-10-11","C",6
"61626",23599590,"2016-10-11","A",2
"61627",23600208,"2016-10-11","B",1
"61628",23600234,"2016-10-11","C",5
"61629",23600373,"2016-10-11","C",1
"61630",23600626,"2016-10-11","A",6
"61631",23600879,"2016-10-11","C",5
"61632",23601034,"2016-10-11","A",1
"61633",23601046,"2016-10-11","C",1
"61634",23601115,"2016-10-11","C",5
"61635",23601235,"2016-10-11","A",6
"61636",23603523,"2016-10-12","A",6
"61637",23605762,"2016-10-12","C",1
"61638",23605774,"2016-10-12","C",1
"61639",23607978,"2016-10-12","B",6
"61640",23608016,"2016-10-12","B",7
"61641",23608909,"2016-10-12","C",1
"61642",23608944,"2016-10-12","C",1
"61643",23609409,"2016-10-12","B",2
"61644",23609712,"2016-10-12","C",5
"61645",23611386,"2016-10-12","C",1
"61646",23611673,"2016-10-12","C",1
"61647",23614000,"2016-10-12","A",1
"61648",23614481,"2016-10-12","A",1
"61649",23615271,"2016-10-12","C",6
"61650",23615773,"2016-10-12","C",2
"61651",23615974,"2016-10-12","A",6
"61652",23620344,"2016-10-13","C",5
"61653",23620563,"2016-10-13","C",2
"61654",23620764,"2016-10-13","A",5
"61655",23623875,"2016-10-13","C",1
"61656",23623913,"2016-10-13","A",1
"61657",23624194,"2016-10-13","A",1
"61658",23624807,"2016-10-13","A",5
"61659",23625132,"2016-10-13","C",1
"61660",23625831,"2016-10-13","C",6
"61661",23625913,"2016-10-13","C",6
"61662",23626652,"2016-10-13","C",1
"61663",23628367,"2016-10-13","C",6
"61664",23628461,"2016-10-13","C",4
"61665",23628915,"2016-10-13","C",1
"61666",23629657,"2016-10-13","A",5
"61667",23629775,"2016-10-13","C",5
"61668",23629896,"2016-10-13","C",1
"61669",23630410,"2016-10-13","A",1
"61670",23630691,"2016-10-13","A",5
"61671",23630949,"2016-10-13","A",5
"61672",23631278,"2016-10-13","B",7
"61673",23632031,"2016-10-13","C",6
"61674",23632405,"2016-10-13","C",1
"61675",23636266,"2016-10-14","C",5
"61676",23637142,"2016-10-14","B",1
"61677",23638311,"2016-10-14","C",1
"61678",23638604,"2016-10-14","B",1
"61679",23639487,"2016-10-14","B",1
"61680",23641579,"2016-10-14","C",1
"61681",23641716,"2016-10-14","C",1
"61682",23641948,"2016-10-14","C",2
"61683",23642697,"2016-10-14","A",1
"61684",23644167,"2016-10-14","C",1
"61685",23644644,"2016-10-14","C",1
"61686",23644992,"2016-10-14","C",1
"61687",23649096,"2016-10-15","B",1
"61688",23650085,"2016-10-15","A",5
"61689",23650124,"2016-10-15","C",6
"61690",23651576,"2016-10-15","C",1
"61691",23651743,"2016-10-15","C",1
"61692",23652169,"2016-10-15","A",1
"61693",23652756,"2016-10-15","C",5
"61694",23653153,"2016-10-15","B",6
"61695",23653259,"2016-10-15","C",1
"61696",23653310,"2016-10-15","A",6
"61697",23653392,"2016-10-15","A",7
"61698",23653435,"2016-10-15","A",1
"61699",23654700,"2016-10-15","B",6
"61700",23654760,"2016-10-15","C",4
"61701",23656629,"2016-10-15","B",1
"61702",23657091,"2016-10-15","C",5
"61703",23657477,"2016-10-15","C",1
"61704",23657554,"2016-10-15","C",1
"61705",23658280,"2016-10-15","C",4
"61706",23659648,"2016-10-15","C",2
"61707",23659718,"2016-10-15","C",6
"61708",23661118,"2016-10-15","C",1
"61709",23663392,"2016-10-16","C",5
"61710",23664423,"2016-10-16","A",1
"61711",23664956,"2016-10-16","C",5
"61712",23667992,"2016-10-16","A",5
"61713",23668450,"2016-10-16","C",6
"61714",23669927,"2016-10-16","B",1
"61715",23670717,"2016-10-16","A",1
"61716",23671414,"2016-10-16","A",1
"61717",23672001,"2016-10-16","A",1
"61718",23672782,"2016-10-16","C",5
"61719",23673347,"2016-10-16","A",5
"61720",23673584,"2016-10-16","B",6
"61721",23674787,"2016-10-16","C",4
"61722",23675065,"2016-10-16","C",1
"61723",23675340,"2016-10-16","A",5
"61724",23675710,"2016-10-16","A",1
"61725",23675935,"2016-10-16","C",1
"61726",23677360,"2016-10-16","C",1
"61727",23677856,"2016-10-16","C",2
"61728",23677936,"2016-10-16","A",1
"61729",23678156,"2016-10-16","C",7
"61730",23678522,"2016-10-16","C",1
"61731",23678563,"2016-10-16","C",5
"61732",23678998,"2016-10-16","A",6
"61733",23679755,"2016-10-16","A",1
"61734",23681829,"2016-10-17","C",5
"61735",23681953,"2016-10-17","B",6
"61736",23683339,"2016-10-17","A",6
"61737",23683593,"2016-10-17","C",1
"61738",23685296,"2016-10-17","C",1
"61739",23686597,"2016-10-17","B",1
"61740",23688293,"2016-10-17","C",1
"61741",23688720,"2016-10-17","B",1
"61742",23689231,"2016-10-17","C",1
"61743",23689440,"2016-10-17","B",6
"61744",23689490,"2016-10-17","A",5
"61745",23690496,"2016-10-17","C",1
"61746",23691019,"2016-10-17","C",6
"61747",23693265,"2016-10-17","A",7
"61748",23693689,"2016-10-17","C",1
"61749",23694363,"2016-10-17","A",7
"61750",23695064,"2016-10-17","B",1
"61751",23700951,"2016-10-18","C",1
"61752",23701798,"2016-10-18","C",2
"61753",23701807,"2016-10-18","B",1
"61754",23702327,"2016-10-18","C",1
"61755",23702356,"2016-10-18","B",1
"61756",23702832,"2016-10-18","B",1
"61757",23703195,"2016-10-18","C",6
"61758",23704291,"2016-10-18","C",1
"61759",23704886,"2016-10-18","C",6
"61760",23705180,"2016-10-18","A",1
"61761",23706138,"2016-10-18","C",3
"61762",23706201,"2016-10-18","A",1
"61763",23709055,"2016-10-18","B",1
"61764",23709223,"2016-10-18","B",1
"61765",23709888,"2016-10-18","B",1
"61766",23710554,"2016-10-18","A",6
"61767",23712856,"2016-10-19","A",1
"61768",23714121,"2016-10-19","A",5
"61769",23714469,"2016-10-19","C",3
"61770",23714882,"2016-10-19","C",1
"61771",23715042,"2016-10-19","B",6
"61772",23715444,"2016-10-19","C",1
"61773",23715478,"2016-10-19","C",1
"61774",23715997,"2016-10-19","A",5
"61775",23716128,"2016-10-19","C",6
"61776",23716151,"2016-10-19","C",1
"61777",23716255,"2016-10-19","C",6
"61778",23716330,"2016-10-19","A",6
"61779",23716377,"2016-10-19","B",6
"61780",23716707,"2016-10-19","B",2
"61781",23717487,"2016-10-19","C",1
"61782",23717742,"2016-10-19","C",1
"61783",23718152,"2016-10-19","C",1
"61784",23718467,"2016-10-19","C",5
"61785",23719595,"2016-10-19","A",1
"61786",23720674,"2016-10-19","A",1
"61787",23721323,"2016-10-19","A",6
"61788",23721430,"2016-10-19","C",1
"61789",23721966,"2016-10-19","A",1
"61790",23722019,"2016-10-19","C",1
"61791",23722139,"2016-10-19","C",7
"61792",23722448,"2016-10-19","C",1
"61793",23723165,"2016-10-19","C",1
"61794",23723431,"2016-10-19","B",1
"61795",23724596,"2016-10-19","B",1
"61796",23724634,"2016-10-19","B",1
"61797",23724807,"2016-10-19","C",5
